27.7636766512,-80.4039881064,green,0.500000
27.7636707767,-80.4041945456,green,0.500000
27.7637856653,-80.4044602129,green,0.500000
27.7637841708,-80.4047042866,green,0.500000
27.7635776773,-80.4046861484,green,0.500000
27.7632882066,-80.400019643,green,0.500000
27.7636378012,-80.4048739131,green,0.500000
27.7633119499,-80.404989716,green,0.500000
27.763313527,-80.4052506865,green,0.500000
27.763313527,-80.4052506865,green,0.500000
27.7634857221,-80.4058338046,green,0.500000
27.7634866822,-80.4060614508,green,0.500000
27.7635282835,-80.4063332643,green,0.500000
27.7633115375,-80.4064210164,green,0.500000
27.7633143162,-80.4067301024,green,0.500000
27.7633147423,-80.4069276675,green,0.500000
27.7633151891,-80.4071347891,green,0.500000
27.7633156458,-80.4073464618,green,0.500000
27.7633160795,-80.4075475199,green,0.500000
27.7633164934,-80.4077394562,green,0.500000
27.7633168809,-80.4079190661,green,0.500000
27.7633173377,-80.4081308265,green,0.500000
27.7633177541,-80.4083238414,green,0.500000
27.763318174,-80.4085185407,green,0.500000
27.7633185977,-80.4087149861,green,0.500000
27.7633190245,-80.408912753,green,0.500000
27.7633194433,-80.409106914,green,0.500000
27.7633200334,-80.4093052237,green,0.500000
27.7633205637,-80.409509535,green,0.500000
27.763321099,-80.4097158437,green,0.500000
27.7633216471,-80.4099270262,green,0.500000
27.7633220617,-80.4100867679,green,0.500000
27.7633222998,-80.4103641639,green,0.500000
27.7633234596,-80.4105044142,green,0.500000
27.7633209683,-80.4107808646,green,0.500000
27.7633207894,-80.4109763294,green,0.500000
27.7633206049,-80.4111776427,green,0.500000
27.7633204012,-80.411399978,green,0.500000
27.7633202096,-80.4116093238,green,0.500000
27.7633151999,-80.4118165455,green,0.500000
27.7633034536,-80.4120291318,green,0.500000
27.7632773555,-80.4122237071,green,0.500000
27.7632363325,-80.4124383871,green,0.500000
27.7631940784,-80.4126427241,green,0.500000
27.7631332036,-80.4128123076,green,0.500000
27.7630740223,-80.4129968035,green,0.500000
27.7629968477,-80.4131635619,green,0.500000
27.7628186917,-80.4134903158,green,0.500000
27.7628186917,-80.4134903158,green,0.500000
27.7626189388,-80.4138142227,green,0.500000
27.7626189388,-80.4138142227,green,0.500000
27.7625115413,-80.4139569384,green,0.500000
27.7624031249,-80.4141084752,green,0.500000
27.7623006921,-80.4142424451,green,0.500000
27.7621864534,-80.4144063324,green,0.500000
27.7620753125,-80.4145659871,green,0.500000
27.761968455,-80.4147181708,green,0.500000
27.7618620224,-80.4148697355,green,0.500000
27.7617604316,-80.4150143653,green,0.500000
27.7616630765,-80.4151530676,green,0.500000
27.7615560807,-80.4153053987,green,0.500000
27.7614442201,-80.4154647582,green,0.500000
27.7613461766,-80.4156043867,green,0.500000
27.7612479403,-80.4157442869,green,0.500000
27.7611417652,-80.4158931917,green,0.500000
27.7610249767,-80.4160664412,green,0.500000
27.7609378009,-80.416194304,green,0.500000
27.7608432651,-80.4163329042,green,0.500000
27.7607409862,-80.4164828489,green,0.500000
27.7606387142,-80.4166327893,green,0.500000
27.7605417973,-80.4167748829,green,0.500000
27.760440002,-80.4169241198,green,0.500000
27.7603409324,-80.4170720212,green,0.500000
27.7602347148,-80.4172290673,green,0.500000
27.7601344175,-80.4173773792,green,0.500000
27.7600180832,-80.4175493829,green,0.500000
27.7599160781,-80.4177002292,green,0.500000
27.7597979572,-80.4178716093,green,0.500000
27.7596935947,-80.4180497301,green,0.500000
27.7595879675,-80.4182163493,green,0.500000
27.7594815055,-80.4183842798,green,0.500000
27.7593747837,-80.4185526259,green,0.500000
27.7592639281,-80.418727479,green,0.500000
27.7591704932,-80.4188792311,green,0.500000
27.759073883,-80.4190341939,green,0.500000
27.7589775587,-80.4191887107,green,0.500000
27.758885592,-80.41933623,green,0.500000
27.7587993296,-80.4194745967,green,0.500000
27.7586955091,-80.4196659616,green,0.500000
27.7586160938,-80.419804196,green,0.500000
27.7585475151,-80.4199235827,green,0.500000
27.7584702102,-80.4200581015,green,0.500000
27.7583205959,-80.4203183005,green,0.500000
27.7583205959,-80.4203183005,green,0.500000
27.7582482926,-80.4204440705,green,0.500000
27.7581861632,-80.4205521482,green,0.500000
27.7581128468,-80.4206728049,green,0.500000
27.7580367731,-80.4207991371,green,0.500000
27.757973865,-80.420903633,green,0.500000
27.7578570465,-80.4211063193,green,0.500000
27.7577733867,-80.4212491648,green,0.500000
27.7576921114,-80.4213880285,green,0.500000
27.7575867763,-80.4215679098,green,0.500000
27.7575138089,-80.4216926016,green,0.500000
27.7574338903,-80.4218290926,green,0.500000
27.7573263649,-80.422012752,green,0.500000
27.7572563376,-80.4221323825,green,0.500000
27.757139694,-80.4223315798,green,0.500000
27.7570221838,-80.4225322474,green,0.500000
27.7569119349,-80.4227205691,green,0.500000
27.7567704172,-80.4229622201,green,0.500000
27.7566797434,-80.423117203,green,0.500000
27.7566005767,-80.4232524615,green,0.500000
27.7565571368,-80.4233267268,green,0.500000
27.7564653063,-80.4234835297,green,0.500000
27.756405387,-80.4235859084,green,0.500000
27.7562669061,-80.4238222679,green,0.500000
27.7562193478,-80.4239035941,green,0.500000
27.7561402535,-80.4240386762,green,0.500000
27.7560537557,-80.4241863949,green,0.500000
27.7559739283,-80.4243227019,green,0.500000
27.7558897734,-80.4244664003,green,0.500000
27.7558007675,-80.4246183787,green,0.500000
27.7557196584,-80.4247568802,green,0.500000
27.7556467728,-80.4248813407,green,0.500000
27.7555513996,-80.4250441821,green,0.500000
27.7554662528,-80.4251895727,green,0.500000
27.7553879144,-80.4253233498,green,0.500000
27.7553009288,-80.4254718759,green,0.500000
27.7552178907,-80.4256136697,green,0.500000
27.7551438152,-80.4257401651,green,0.500000
27.7550563406,-80.4258895131,green,0.500000
27.7549692354,-80.4260382554,green,0.500000
27.7548732568,-80.426202128,green,0.500000
27.7547791451,-80.426362823,green,0.500000
27.754676184,-80.4265385873,green,0.500000
27.7546047207,-80.4266636118,green,0.500000
27.7545220349,-80.4268065775,green,0.500000
27.7544521448,-80.4269274532,green,0.500000
27.7543571021,-80.4270827831,green,0.500000
27.7542688368,-80.4272311834,green,0.500000
27.7541838691,-80.4273740154,green,0.500000
27.7540922034,-80.427528077,green,0.500000
27.7539962319,-80.4276894051,green,0.500000
27.7539111207,-80.42783246,green,0.500000
27.7538160315,-80.4279922776,green,0.500000
27.7537265948,-80.4281426079,green,0.500000
27.7536389233,-80.4282899914,green,0.500000
27.7535511307,-80.4284478461,green,0.500000
27.7534583107,-80.4286091704,green,0.500000
27.7533735113,-80.4287565706,green,0.500000
27.753303422,-80.428885087,green,0.500000
27.7532055115,-80.4290601859,green,0.500000
27.753104125,-80.4292254249,green,0.500000
27.7530146958,-80.4293737404,green,0.500000
27.7528576574,-80.4296361752,green,0.500000
27.7527015303,-80.4298966434,green,0.500000
27.7526264108,-80.4300351277,green,0.500000
27.7525063378,-80.4302440994,green,0.500000
27.7523781936,-80.4304683311,green,0.500000
27.7523017634,-80.4306017779,green,0.500000
27.7522201625,-80.4307297528,green,0.500000
27.752140076,-80.4308614134,green,0.500000
27.7520590153,-80.4309947144,green,0.500000
27.7519515112,-80.4311758642,green,0.500000
27.7518747299,-80.4312953853,green,0.500000
27.7517734597,-80.4314533796,green,0.500000
27.7516383718,-80.4316548869,green,0.500000
27.7515473208,-80.4317926368,green,0.500000
27.7514504783,-80.4319316668,green,0.500000
27.7513324885,-80.4320873667,green,0.500000
27.7512283032,-80.4322293282,green,0.500000
27.751103303,-80.4323694974,green,0.500000
27.7509813125,-80.432519615,green,0.500000
27.7508414922,-80.4326710961,green,0.500000
27.7507128988,-80.4328187971,green,0.500000
27.7505844031,-80.4329663782,green,0.500000
27.750467066,-80.4331011616,green,0.500000
27.7503418778,-80.4332403797,green,0.500000
27.7502772134,-80.433313445,green,0.500000
27.7501080655,-80.4335169209,green,0.500000
27.7500000308,-80.4336422406,green,0.500000
27.7498949985,-80.4337640744,green,0.500000
27.7498065567,-80.4338666874,green,0.500000
27.7497056162,-80.4339837601,green,0.500000
27.7496337672,-80.4340671339,green,0.500000
27.7495576937,-80.4341554169,green,0.500000
27.7494601931,-80.4342685983,green,0.500000
27.7493432519,-80.4343910516,green,0.500000
27.7492361093,-80.4345076869,green,0.500000
27.7491676727,-80.4345821356,green,0.500000
27.7490386552,-80.4347225671,green,0.500000
27.7489321127,-80.4348546641,green,0.500000
27.748849809,-80.4349651971,green,0.500000
27.748775021,-80.4350669677,green,0.500000
27.7487435878,-80.4351097276,green,0.500000
27.748696645,-80.4351734408,green,0.500000
27.7485940423,-80.4353712613,green,0.500000
27.7485329145,-80.4354876203,green,0.500000
27.7484808886,-80.4355866564,green,0.500000
27.7484353153,-80.4357515558,green,0.500000
27.7484199353,-80.4359046714,green,0.500000
27.7484014234,-80.4360119019,green,0.500000
27.7483974082,-80.4361362784,green,0.500000
27.7483916579,-80.4362690396,green,0.500000
27.7483818264,-80.4364350998,green,0.500000
27.7484005082,-80.4366538045,green,0.500000
27.7484026185,-80.4367889599,green,0.500000
27.7484052509,-80.4369257773,green,0.500000
27.7484071812,-80.4370261638,green,0.500000
27.748408859,-80.4371134491,green,0.500000
27.7484103423,-80.4372798678,green,0.500000
27.7484110203,-80.4374498005,green,0.500000
27.7484114994,-80.4375698045,green,0.500000
27.7484091035,-80.4376890325,green,0.500000
27.748408156,-80.4377963678,green,0.500000
27.7484064916,-80.4379849595,green,0.500000
27.7484057499,-80.4380690179,green,0.500000
27.7484047011,-80.4382864175,green,0.500000
27.7484039502,-80.4384167554,green,0.500000
27.7484031716,-80.4385520477,green,0.500000
27.7484023811,-80.438689312,green,0.500000
27.74840145,-80.4388509644,green,0.500000
27.7524673973,-80.5514281626,green,0.500000
27.750708043,-80.5511642202,green,0.500000
27.7500439556,-80.5511910824,green,0.500000
27.7498496094,-80.5511072758,green,0.500000
27.7495378353,-80.5509798296,green,0.500000
27.7492423873,-80.5509297539,green,0.500000
27.7488250908,-80.5508590866,green,0.500000
